,Accession,Gene Symbol,Palbociclib,Panobinostat,Raltitrexed,Methotrexate,Vemurafenib,Fimepinostat,SCIO-469,SL-327,5-Fluorouracil,Olaparib,Bafetinib,OTS964,Abemaciclib,CCT137690,Belumosudil,Parthenolide
3043,Q9H488,POFUT1,0.0,0.0,0.0,0.0038384717685361557,0.0,0.0,0.0,0.04328206586531123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,Q9NUQ8,ABCF3,0.00695194860676085,0.0,0.0,0.0,0.021999005133451353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,Q13610,PWP1,0.0,0.018902426082085096,0.0,0.0,0.0,0.0,0.0,0.005296991580612084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,Q15056,EIF4H,0.0,0.0,0.004924703297148111,0.0,0.06517850843780883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,Q9Y6M1,IGF2BP2,0.0,0.0,0.0,0.0,0.0,0.011203111814525366,0.0,0.0,0.03824701142141955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,P62826,RAN,0.05396929230817362,0.009433922734900575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,P20839,IMPDH1,0.030953390479956808,0.0,0.0,0.0,0.0,0.0,0.0,0.02850089774140442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,Q00325,SLC25A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026600229994462793,0.04415166175156973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,Q9BQC3,DPH2,0.013634980205201555,0.0,0.0,0.0,0.05992179006493793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,P55145,MANF,0.0,0.0,0.009215451175838746,0.0,0.0,0.023574334663995597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,Q8NG68,TTL,0.0,0.004544398934386626,0.0,0.0,0.018814262457577894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,Q14181,POLA2,0.0,0.0,0.0,0.0,0.013645447312563794,0.0,0.0,0.0,0.009073549358010977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,Q86WB0,ZC3HC1,0.02594831899775407,0.0,0.0,0.0,0.0,0.015878532977422168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,Q92990,GLMN,0.0,0.0003313538729708826,0.0,0.0,0.0,0.00897551005771521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,Q15596,NCOA2,0.0,0.0,0.0,0.15416327376590813,0.0,0.0,0.0,0.2544569063082763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,Q7Z7F0,KHDC4,0.0,0.0,0.006486395891681651,0.0,0.003956715577556821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,P06744,GPI,0.0,0.010490426435923053,0.0,0.002668435291483185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,Q53GS9,USP39,0.05188203034602634,0.0,0.0,0.005793197900238295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,Q9H0E2,TOLLIP,0.0,0.0,0.0,0.01036162497699103,0.011753035167449702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3062,Q8N9N7,LRRC57,0.06259705721335328,0.0,0.0,0.0006293145689257283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,O00151,PDLIM1,0.0,0.0,0.0,0.0017600887001045212,0.0,0.0,0.0,0.006830938683718259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,P51948,MNAT1,0.0,0.0,0.02421907395849735,0.0,0.0,0.02358975842600229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,P15498,VAV1,0.0,0.0,0.013196954686075638,0.0,0.0,0.0,0.00951043748218669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,O95466,FMNL1,0.0,0.03926743367400384,0.0,0.0,0.017466328029694573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,O60678,PRMT3,0.03918638225609783,0.0,0.0,0.0,0.0,0.00228591314737624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,Q12800,TFCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016090823038504252,0.03622186368159055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,P08236,GUSB,0.0,0.01232942068865001,0.0,0.0,0.0002499614349925003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,Q15907,RAB11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294067065741207,0.0,0.0,0.0,0.004245590968647189,0.0,0.0,0.0,0.0
3071,P17535,JUND,0.0,0.0,0.0,0.0,0.0002751173899237626,0.0,0.0,0.013717487177171044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,P06454,PTMA,0.0,0.0,0.0,0.07995553407789903,0.0,0.0,0.0,0.046495808571067165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,Q9H0C8,ILKAP,0.0,0.0,0.0,0.0,0.06346931445543019,0.0,0.04074471379368506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,P02649,APOE,0.0,0.03767426031692377,0.0,0.0,0.04789227512258533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,Q9Y2Z4,YARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012083714914465814,0.026449170641114034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,Q14019,COTL1,0.0,0.0,0.0,0.01462081151421457,0.0,0.0,0.0,0.018561476512010018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,Q8IZK6,MCOLN2,0.0,0.0,0.0,0.0,0.0,0.04895624923864442,0.0,0.08002503915185241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078,P61106,RAB14,0.0,0.0,0.0,0.009006119361219866,0.0,0.0,0.0,0.018020133469820582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,P09382,LGALS1,0.0,0.02260943194714049,0.0,0.0,0.0,0.0,0.0,0.025245609351022772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,Q7Z4H3,HDDC2,0.0,0.02171888418081913,0.04164383918880054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,O43242,PSMD3,0.023477054294296515,0.0,0.0,0.0,0.007058972091270295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,Q15274,QPRT,0.0,0.023331154216433787,0.0,0.0,0.0012372025104609701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,P57737,CORO7,0.0,0.0,0.0,0.0013725253848485726,0.032873722402505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,Q12888,TP53BP1,0.0,0.0,0.0,0.0,0.015317617953864975,0.03490725285701451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,Q9H5H4,ZNF768,0.0,0.0,0.09032643946102263,0.0,0.07828132754096659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,Q04637,EIF4G1,0.0,0.0,0.0,0.0,0.02831984186522321,0.0,0.012845845394088784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,Q01844,EWSR1,0.011025264930020581,0.0,0.0,0.011502824880902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,Q8NHP8,PLBD2,0.0,0.012940922284628398,0.005552914467732699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,P85037,FOXK1,0.0,0.0,0.0,0.0099955234397886,0.0,0.0,0.0,0.0050719630414452765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,Q6IN85,PPP4R3A,0.0,0.0276928800307273,0.0,0.0,0.0,0.004301325774839221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,Q9UNS1,TIMELESS,0.0,0.029348369808324358,0.0,0.0,0.09242949354180713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,Q9Y3D7,PAM16,0.0,0.0,0.0,0.0,0.052426498693499884,0.0,0.0,0.013381814492972278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,O00487,PSMD14,0.0,0.0,0.0,0.03385128666661992,0.0020290457971798345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,Q14244,MAP7,0.0,0.035025699225483,0.0,0.0,0.0027427960781784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,Q9BPZ3,PAIP2,0.0,0.0,0.0,0.0,0.009706816187119638,0.0,0.0,0.02561786901553522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,Q15691,MAPRE1,0.05835502236067784,0.0,0.0,0.015068991164639674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,Q92621,NUP205,0.015082870358587713,0.0,0.0,0.0,0.0,0.0,0.0,0.0034233277190380863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,P52298,NCBP2,0.0,0.010041738662029733,0.0,0.0,0.025358275694678967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,P05423,POLR3D,0.01731096679112743,0.0,0.0,0.021915123654672318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,Q9H477,RBKS,0.0,0.0,0.0,0.013845748574894557,0.0,0.0,0.0,0.09438390600141801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,P28482,MAPK1,0.0,0.02988012343241648,0.023620471515573338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,B7ZAP0,RABGAP1L,0.0,0.0,0.015880561470140223,0.0,0.011307305705257831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,Q00796,SORD,0.0,0.010170610961602933,0.0,0.0,0.01115065073752561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,O75683,SURF6,0.029145590940831176,0.0,0.0,0.0,0.07448187282428734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,P55263,ADK,0.0,0.0,0.0,0.0037342297287794573,0.0,0.0,0.0,0.011262432460248523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,Q9H857,NT5DC2,0.0,0.0,0.0,0.0,0.0,0.037957417834651314,0.0,0.045113721140723734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,Q16890,TPD52L1,0.0,0.04226207946729261,0.0021970533654213434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,Q9NWZ3,IRAK4,0.0,0.03383592469814982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10473208344630759,0.0
3109,Q5VZK9,CARMIL1,0.056813833272165194,0.0,0.0,0.0,0.010903439921464263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,Q5EBL4,RILPL1,0.0,0.05670644016658556,0.0,0.0,0.04247273298236465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,Q8TBN0,RAB3IL1,0.1371322416001839,0.0,0.0,0.0,0.0,0.07436417439565698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,P30085,CMPK1,0.005724760588949707,0.0,0.0,0.027074789675206275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,Q9Y3D8,AK6,0.0,0.0,0.0,0.01875141155984546,0.0,0.0,0.0388593105489707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,Q6ZNW5,GDPGP1,0.04020720975049152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02990304481586818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,P05114,HMGN1,0.0,0.0,0.0,0.0,0.0,0.005199878182449675,0.0,0.06303735677638447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,P46379,BAG6,0.015192297688477005,0.03162133034559708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117,Q96C90,PPP1R14B,0.0,0.060977816705120404,0.0,0.0,0.0,0.001001109887221241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,Q96M27,PRRC1,0.0,0.0360186893930326,0.02669608059390148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3119,Q9NVZ3,NECAP2,0.0,0.0009046937400066231,0.0,0.0,0.0,0.0,0.0,0.008651433941414103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,Q9Y5T5,USP16,0.0,0.0,0.0,0.0,0.14905004080322842,0.0,0.0,0.0,0.08884349613482806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,Q99611,SEPHS2,0.013061795104136199,0.0,0.014521618899183632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,Q09472,EP300,0.0,0.013303239189675034,0.0,0.0,0.0,0.0,0.0,0.02398369720260331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,Q9BZD4,NUF2,0.0,0.0,0.0,0.0,0.0,0.0,0.10289024966781515,0.014854159101813869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,P21980,TGM2,0.0,0.0,0.0,0.014805433111246238,0.0005079405559017154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3125,Q9UNI6,DUSP12,0.030646135887629027,0.0,0.0,0.0,0.0,0.01789902355781848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,P62910,RPL32,0.01245619583872538,0.0,0.0,0.0,0.0,0.07546018018961671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3127,Q12769,NUP160,0.026811450629193146,0.0,0.0,0.0,0.17807949250279978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,Q9P287,BCCIP,0.019732216425348587,0.0,0.0,0.0,0.0,0.006148240470014282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,Q9BVW5,TIPIN,0.0,0.0,0.05167758079068497,0.0,0.002392851353711027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,O00411,POLRMT,0.0,0.0,0.0,0.0,0.0,0.0,0.026721699258353965,0.0,0.028142612381997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131,O95394,PGM3,0.0,0.0,0.015341659492686757,0.0,0.0,0.008352446850594285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,Q9BZK7,TBL1XR1,0.0,0.0,0.017192776794812008,0.0,0.0,0.0,0.0,0.08565870966217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,P36954,POLR2I,0.0,0.0,0.0,0.0,0.0,0.012361706986690191,0.0,0.007762682768706307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,Q9BV38,WDR18,0.0,0.016896237214911385,0.0,0.0,0.023775488529747944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,Q9BUI4,POLR3C,0.0,0.0025388947336831796,0.0,0.0,0.018276327251197728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,O60518,RANBP6,0.0,0.08154861998957313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02542445775422157,0.0
3137,P42704,LRPPRC,0.0,0.0,0.0,0.0,0.01900215266084627,0.0,0.0648368621703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,P54727,RAD23B,0.0,0.04193967622003919,0.03238411231731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,Q9GZR2,REXO4,0.0,0.0,0.0,0.0,0.0,0.0,0.005009455582298025,0.0,0.055245535263392126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,Q0VDF9,HSPA14,0.0,0.0,0.0,0.0,0.0,0.0,0.08062966584430299,0.05998016407269255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,Q7Z4G4,TRMT11,0.0,0.005054132776680369,0.03517091960657816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,O43167,ZBTB24,0.0,0.018534637679338942,0.014985527772395868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,Q9NQW7,XPNPEP1,0.0,0.0,0.009654076352779706,0.0,0.0,0.01895576406582951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,Q9H939,PSTPIP2,0.0,0.0,0.08642967873594884,0.0,0.0,0.0,0.0,0.06722555700949003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,P80303,NUCB2,0.0,0.0,0.0,0.0371171615123961,0.0,0.0,0.0,0.05706930925476472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,Q14919,DRAP1,0.001582433925310326,0.0,0.0,0.0,0.0,0.0007967167383316452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,O75934,BCAS2,0.0,0.0,0.006280225203383028,0.0,0.0,0.0,0.0,0.0,0.011711938650649489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,P19367,HK1,0.0,0.0,0.0,0.0,0.05223953793949296,0.0,0.05074728216727313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,P53621,COPA,0.0,0.0,0.0,0.0,0.0,0.0,0.04149385348032547,0.026735997272140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,Q8TF40,FNIP1,0.0,0.0,0.025301347795363874,0.0,0.0,0.14830747422843332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,Q15642,TRIP10,0.0,0.0,0.0,0.001371406508716519,0.047510708247262584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,O75157,TSC22D2,0.0,0.0,0.0,0.0,0.012934673242332079,0.019359453362044754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,O75648,TRMU,0.0,0.013250802591161365,0.0,0.0,0.0,0.0,0.0,0.0,0.022263517761160655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,Q96EQ0,SGTB,0.0,0.0005287262397636215,0.006523692236970433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,P50395,GDI2,0.0,0.0,0.002392494648156206,0.008539825572541073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,P78356,PIP4K2B,0.37920902096964676,0.0,0.0,0.0,0.0,0.04510850105954491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,P06748,NPM1,0.0,0.0,0.0,0.0,0.05530600153017978,0.021103205069157322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,Q96D46,NMD3,0.0,0.0,0.0,0.0,0.0,0.0,0.023755472046523292,0.0,0.02943508277295482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,Q9P2R3,ANKFY1,0.0,0.0,0.0,0.0,0.010537755227486885,0.0,0.01502691522131556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,Q92625,ANKS1A,0.013498193222242008,0.0,0.0,0.0,0.08721744517072565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,O95721,SNAP29,0.0,0.001171297223719489,0.0,0.0,0.0,0.012590839683071404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,P20700,LMNB1,0.0,0.0,0.02045106769073072,0.0,0.0,0.037461675054146396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,Q8WUM0,NUP133,0.0,0.0,0.03464503623798208,0.0,0.0,0.0,0.01752096753476682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,P37198,NUP62,0.0,0.0,0.0,0.0,0.0,0.04576914945495815,0.0,0.015350743548743884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,Q96I59,NARS2,0.01307380441558669,0.0,0.002147122994219353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,Q99733,NAP1L4,0.0,0.033467184643836134,0.0,0.0,0.03473322576808424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,Q9Y5X2,SNX8,0.0,0.0,0.03209784084824777,0.0,0.0,0.03446883611166317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,O94826,TOMM70,0.0,0.0,0.0,0.0,0.0,0.035248273223992724,0.0,0.0023590112851866766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,Q96PZ0,PUS7,0.0,0.0,0.013608059218461243,0.0024002503786373797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,Q12765,SCRN1,0.0,0.0,0.0,0.0,0.009326506367463813,0.005678381921323273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,P48556,PSMD8,0.041831221424137095,0.0,0.0,0.0,0.0,0.0,0.03885617853424179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,P52788,SMS,0.0,0.003600056914049297,0.011382906847863977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,Q9UL40,ZNF346,0.0,0.0,0.0,0.0,0.0,0.062074685134296176,0.0,0.0,0.0842385280636909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,Q7Z7A3,CTU1,0.0,0.0,0.0,0.0,0.03699077291302888,0.021241071303739284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,P42345,MTOR,0.0,0.0,0.0,0.0,0.01902790632322708,0.0,0.021358478699207973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,O00743,PPP6C,0.0,0.0010369174427805848,0.018669718148012944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,Q9Y3C6,PPIL1,0.0,0.0,0.0,0.010662329221398158,0.055314452772618865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,Q96A65,EXOC4,0.0,0.0,0.0,0.0,0.0,0.0,0.11656477891678792,0.031024684613944226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,P63173,RPL38,0.0458931782794024,0.0,0.0,0.0,0.0,0.05690822834470306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,O43929,ORC4,0.0,0.0,0.0,0.0,0.04329931416284054,0.0,0.0,0.0,0.06096840264256647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,P78346,RPP30,0.0,0.031892796215935555,0.0,0.0,0.0,0.0038908181811320927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,Q12872,SFSWAP,0.0,0.0,0.0,0.0,0.004387835513640366,0.0,0.0,0.0,0.01570081259178053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,Q86U28,ISCA2,0.0,0.0,0.023161311208050143,0.0,0.0,0.001646248028002669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,Q01780,EXOSC10,0.0,0.0,0.0,0.0,0.0,0.0,0.021928991682876934,0.0,0.06808253828977669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,Q9BV79,MECR,0.0,0.0,0.01841376904285435,0.0,0.0,0.014140893935495715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,Q9ULW0,TPX2,0.0,0.024395194551852364,0.0,0.0,0.0,0.05763688723581978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,Q8NBS9,TXNDC5,0.0,0.0,0.0,0.020925739595587377,0.0,0.059652854502162636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,Q96F86,EDC3,0.0,0.0,0.0,0.0,0.06173896730295028,0.0,0.0,0.0007607345264316195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,Q7Z4Q2,HEATR3,0.0,0.0,0.0,0.0,0.01571107633054325,0.0,0.013135564876718533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,Q15398,DLGAP5,0.007957872669991303,0.0,0.0,0.0,0.05621242519044888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Q86VQ1,GLCCI1,0.03084994165135993,0.0,0.0,0.0,0.04274139407419901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,P05198,EIF2S1,0.0,0.0,0.0,0.020181834241775963,0.0,0.01415262647941577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,Q9UNM6,PSMD13,0.034570258039736824,0.0,0.0,0.0,0.0,0.003780584631599239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,O43776,NARS1,0.004459156536312925,0.0,0.0,0.021713723286249632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,O75817,POP7,0.0,0.04555436204312793,0.0,0.0,0.0,0.0,0.02712081014851579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,Q01433,AMPD2,0.0,0.0,0.011090103282151962,0.0,0.0,0.0,0.0,0.007101500805822614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,P14625,HSP90B1,0.0,0.0,0.0,0.0240164597408896,0.0,0.01306143776653338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,Q9Y2W1,THRAP3,0.0,0.0,0.0,0.0,0.0,0.032158619560072224,0.0,0.0,0.0020529439080077677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
