Accession,Gene Symbol,# PSMs,Abundances_Pool_0,Abundances_Pool_1,Abundances_Pool_2,Abundances_Pool_3,Abundances_Pool_4,Abundances_Pool_5,Abundances_Pool_6,Abundances_Pool_7,Abundances_Pool_8,Abundances_Pool_9,Abundances_Pool_10,Abundances_Pool_11,Abundances_Pool_12,Abundances_Pool_13,Abundances_Pool_14,Abundances_Pool_15,Abundances_Pool_16,Abundances_Pool_17
Q969H8,MYDGF,60,0.7896155240677578,0.8453572038944042,0.8274399696941535,0.9299665720391206,0.899614769864729,0.8073988532584155,0.9002247815750966,0.8303821603215976,0.9083706696586649,0.6794420986037754,0.8701613971075048,0.8818579058100017,0.8180935426444409,1.0,0.8479748120466685,0.891612352690197,0.9828892583383602,0.7922729479615707
Q494U1,PLEKHN1,1,,,,,,,,,,,,,,,,,,
P36957,DLST,39,0.7590602262237081,0.734632683156338,0.8661783035934589,0.8636566916026457,0.789026146172719,0.734788564624861,0.7021359817183653,0.7379703804823601,0.834717755446257,1.0,0.6422290839582414,0.6321129245699162,0.6537862079106014,0.6923393618585503,0.6152918688428173,0.6384943390677842,0.6382884869872077,0.7011615938832525
Q9Y2Z2,MTO1,12,0.8530546398260502,0.9425545346145752,0.8414112365855367,0.9647892263449532,1.0,0.826611489093077,0.9546187837553481,0.8141965350354211,0.8649084660166935,0.9290623980757499,0.9112904923092757,0.8759868416650635,0.9589624287233991,0.986821091816791,0.9630451638319134,0.9624447616100731,0.9063671940901848,0.9010836545379899
P33241,LSP1,1,,,,,,,,,,,,,,,,,,
Q9HA64,FN3KRP,73,0.9486495893080886,0.9581233467910345,0.8967492691076154,1.0,0.8813518028678826,0.9978838925240152,0.9106431852986218,0.9331407489906726,0.9162606153417793,0.9664565487231066,0.8381950881677717,0.8073702701269296,0.7920245173684901,0.8038152694879088,0.8533186533862723,0.7765750770914126,0.8333958373050937,0.8923495979021873
Q96RN5,MED15,17,0.6608965082729666,0.670696841914067,0.657334713006928,0.6512688677356744,0.7128123726052271,0.6804324156412394,0.6905133755760275,0.6730929587294021,0.7087109113897886,0.8103550735403358,0.907814589214084,0.938716386866736,0.9454761551032534,0.9954687267865101,0.9656068934779379,1.0,0.9977715049769722,0.9529044718466795
P50897,PPT1,31,0.8026236174712943,0.7805824424192336,0.7027134677072945,0.6775849173434348,0.746688430844049,0.8200337295556565,0.7483663522091571,0.6617990331404972,0.7062706610013237,0.8611604260813428,0.793495803744351,0.9510167850225952,0.927937378954164,0.9874112330535828,1.0,0.7601678502259521,0.6678098773402193,0.767511297611362
Q6P2Q9,PRPF8,27,0.957192174913694,0.9507479861910243,0.9436996547756042,0.9886651323360185,0.928711162255466,1.0,0.9444764096662831,0.6895569620253165,0.8351841196777906,,,,,,,,,
Q14966,ZNF638,4,0.7062993720883127,0.7690905408142596,0.8592262507595706,0.8908243872797246,0.9760988454527041,0.8162851934373101,1.0,0.8395786915130646,0.882924853149686,,,,,,,,,
O43617,TRAPPC3,44,0.6057678914479989,0.7043751367024628,0.6963108888044705,0.7562222096922898,0.7190653005309102,0.6450966818803598,0.7300685400825704,0.6640011583736914,0.7085942438072388,1.0,0.9035735876939612,0.9032209310136361,0.803587022234164,0.9511150668368374,0.7491435480620676,0.7805635789615101,0.907032981796198,0.9040270034258078
Q9H840,GEMIN7,8,0.8318144318831493,0.8124292112663548,0.7424943354995159,0.7468694720970565,0.7230418050889132,0.7754088246717818,0.6744441339593102,0.8273719854918006,0.767533578796209,1.0,0.6993374007741259,0.6747359443679066,0.6851669618841437,0.6700124647379125,0.7489339368890638,0.7162632027816047,0.7689431214327888,0.7596929738240504
P21283,ATP6V1C1,68,1.0,0.9916954785963974,0.9706930144600867,0.9287883708047602,0.9960363698878724,0.9857739107180379,0.9999808981681342,0.9152594983858952,0.9375370097992397,0.7131969928752274,0.6561319108430551,0.6558092053838722,0.7278621631869827,0.6505562776316175,0.6696676120476703,0.6483152674984031,0.5971305960557854,0.6608649242444039
Q9Y3A5,SBDS,53,0.8617883202434052,0.7970381248025656,0.8462489624443796,0.7962456520101541,0.8516584506360583,0.8896885308371101,0.858730408924861,0.7338125781036482,0.814360546384517,0.8827298523661946,0.8890588835275195,0.8470309782537627,1.0,0.849110143449322,0.8548768846520994,0.8493455206412721,0.7223464490735292,0.8761000614596002
Q16576,RBBP7,135,0.9510720214023086,0.9734966229679762,0.9997678182189924,0.9981598727505223,0.9861938475293431,0.9516022275589376,1.0,0.9550329732783027,0.9834735087518668,0.8750527291890797,0.8762220068139489,0.8794266936376642,0.845820788567352,0.9382153742213608,0.8214608380492456,0.8397578675495123,0.9277351821762378,0.8541789582562312
Q15742,NAB2,1,0.8263906211025194,0.8271389373908706,0.7163881267148915,0.8573210276877027,0.7700174607133948,0.8563232726365677,0.792716388126715,0.725367922175106,1.0,,,,,,,,,
P98175,RBM10,4,,,,,,,,,,,,,,,,,,
Q01130,SRSF2,14,0.49962109294213725,0.493619159863685,0.4740730415196987,0.5021174721871573,0.5014004270848643,0.4798625167900642,0.46469834073786837,0.4741394345847258,0.4804069399232867,1.0,0.6388588718392046,0.5234493192133131,0.6123838340177221,0.640155608385563,0.5370650529500756,0.5332829046898638,0.6350767235789929,0.7574022044521288
Q8TD30,GPT2,2,,,,,,,,,,,,,,,,,,
Q00403,GTF2B,2,,,,,,,,,,,,,,,,,,
Q3B7T1,EDRF1,1,,,,,,,,,,,,,,,,,,
P09211,GSTP1,322,0.94589332735041,0.8994147663344008,0.9161666845623648,0.9148601013951828,0.9265271709397083,0.926399620983273,0.9440358141192972,0.9578476522590084,0.949989931833568,0.8406285392324808,0.8452298971595079,0.9082374835665786,0.8803191640724151,0.9182056696014433,1.0,0.863723542903323,0.9328605819849864,0.9117091327137481
Q96HY7,DHTKD1,20,0.887592225233457,0.8329610167213511,0.8144307824400769,0.7883445302965357,0.8419262918833268,0.9080414481781641,0.7932319545487165,0.7573408697029478,0.8024670874914874,0.9150430872986137,0.9438928437617085,0.8679280629449232,1.0,0.8678343949044586,0.9517609591607344,0.8689584113900338,0.7293930310977894,0.8840389659048332
P86397,HTD2,1,,,,,,,,,,,,,,,,,,
P42685,FRK,2,,,,,,,,,,1.0,0.9910764082543223,0.8477412158393752,0.9832682654768544,0.9877300613496931,0.9782487451199108,0.8957055214723926,0.5025097601784718,0.8895705521472392
O00560,SDCBP,28,0.922267829656234,0.9132632119035402,1.0,0.9876218573627501,0.9599025141097999,0.939443304258594,0.9750769625448948,0.9817470497691124,0.9686377629553616,0.6747227480750198,0.8788650008749997,0.9772746077530244,0.9720581963792656,0.9629294764751879,0.9196934514349956,0.9401578345166645,0.9320322706460018,0.9058498981738667
Q9UNQ2,DIMT1,44,0.7339152381382251,0.7564231855904597,0.7694789038786402,0.7780025416145542,0.7622257270518733,0.7905131166762641,0.7463426557586091,0.7885080983687375,0.8108543507961714,1.0,0.8450361544408569,0.8534949292828232,0.8511528491518486,0.8847833007412798,0.8690026831597617,0.8227068079494292,0.8712083314384466,0.8874437218609306
P10644,PRKAR1A,37,0.6551003039183705,0.6359064538045001,0.6743308769597548,0.6520033370313748,0.671417524710328,0.658564500080504,0.6613799245232274,0.7185330407105112,0.6590296571623453,1.0,0.9022882601292248,0.8653168808751835,0.8688857269482867,0.8797788714982155,0.8571761797018964,0.8586923561381821,0.8601385552004851,0.8923747988150497
Q9HBU6,ETNK1,38,0.820984778534918,0.8228835400779213,0.7603485112204456,0.8602258504236535,0.8125954791684458,0.7740741992371885,0.8421814106620401,0.8314093517121911,0.814903777514842,0.8172241919736911,0.8134987924567084,0.8188941986537179,0.8444067622424336,0.9493345665690356,0.8297363958686604,1.0,0.9294486408714867,0.8595652844149839
Q13489,BIRC3,21,,,,,,,,,,,,,,,,,,
Q92997,DVL3,4,,,,,,,,,,,,,,,,,,
Q9BZK3,NACA4P,8,0.9846994535519126,0.7704918032786885,0.7680327868852459,0.8357923497267759,0.7560109289617486,0.9188524590163936,1.0,0.8032786885245903,0.7614754098360655,,,,,,,,,
Q6PI48,DARS2,149,0.9086754032997405,0.943386350983288,0.9595250080843306,0.949840480325907,1.0,0.9157029366955259,0.9782573184026031,0.971263122451769,0.9931458213179627,0.9799475106598884,0.9807427612264615,0.9878694297653681,0.9371186796658808,0.9887870265729526,0.9099807540815688,0.9893987577780089,0.9884658676902981,0.9826620678823258
Q9UET6,FTSJ1,18,1.0,0.9235708552572907,0.8801688516305478,0.8655429709563304,0.940188471714379,0.8971729242843128,0.911352893962365,0.9415559321026189,0.8845982341924551,0.9633046888544102,0.9448760732742431,0.9210212542176932,0.9408832065652069,0.9114998028346066,0.9356617654841594,0.9503022767506256,0.9061759805558918,0.8961426231844672
P49585,PCYT1A,24,0.8771828638913438,0.917719202302525,0.7830445614709429,0.7686629735824544,0.8877105622149434,0.8499706436709684,0.8436728241381007,0.8590883823976573,0.7793551671923601,1.0,0.9252089749230092,0.7831060272767268,0.9714034315882095,0.7916410030796305,0.7327760668719753,0.7399032116146063,0.820237571491421,0.8368675758908931
P28066,PSMA5,95,0.9021523218087713,0.9222262266028572,0.9461238947400477,0.960583246043723,0.9501864301027929,0.9293109335284844,0.9405536846247133,0.9374598814559392,0.9405707397689734,0.7691431824651296,0.8968492965975999,0.9632492846120425,0.8931113008824367,1.0,0.8480905508861822,0.9318546151886977,0.9136890047492773,0.8871035402340179
O94829,IPO13,19,0.9849695713530898,0.9862758182980392,0.9482759071722344,0.9559946391196635,0.9200728481335512,0.9445352909207879,0.9066541295172513,0.9638321207893608,0.9323634443883035,1.0,0.8696632379878823,0.8819689070499273,0.8912686111502514,0.9011319336808982,0.8346249589028228,0.8568878869005684,0.9150345216288575,0.8946503217321874
O43414,ERI3,27,0.8105898913408092,0.8722295559518104,0.8518958686148638,0.9235499830920271,0.9066560415786751,0.8548566624883377,0.9001103649270243,0.8671787899323546,0.9080203289517466,0.9805057471264368,0.9819080459770115,0.9848505747126437,0.9346896551724139,1.0,0.9420459770114942,0.9479080459770114,0.9785517241379309,0.9706666666666666
P55809,OXCT1,64,0.9356701199787069,0.9566561565865443,0.9571014700462718,0.9836616027189713,0.9505906801523278,0.9327116006715532,0.9416332255026412,0.9894455591499118,1.0,0.9115527343379382,0.826908551863701,0.803305847135308,0.7997869854770181,0.8125937268864403,0.8290150812917928,0.8469205814305738,0.8507027592673752,0.8510019821975019
P83731,RPL24,63,0.68579912046135,0.6189628703382815,0.7051996015599578,0.596052179444214,0.6216658865155782,0.7138158522120733,0.6308573785967295,0.7125261980405254,0.6364737142694654,0.8915539588616512,1.0,0.8406945618484081,0.9250669202592279,0.8234185686108763,0.8214990138067062,0.8101930121160892,0.796738517892364,0.8165152155536771
Q68CP9,ARID2,1,,,,,,,,,,,,,,,,,,
Q9H3U1,UNC45A,66,0.9626536079352855,0.9345878667008931,1.0,0.9525831144811062,0.995030573491565,0.9905350525574445,0.996162681252427,0.9065155434446354,0.9538336986355468,0.4154450963377028,0.4331103393158172,0.40636296576703385,0.4606311910175971,0.424764260535903,0.4674427889455989,0.43667831918286576,0.2937595172356352,0.43182536754551654
P51991,HNRNPA3,55,0.9312030221599098,0.8922381898196831,0.9013319313003856,0.888304708493983,0.9435487011722554,1.0,0.9114771974919189,0.5885617478677415,0.9167153483662421,0.9159583985373948,0.90927882158471,0.8818754289583106,0.942105802335084,0.9288608292323244,0.9280044732127494,0.9929733498978376,0.6369576073598674,0.9552936850365387
Q99797,MIPEP,42,1.0,0.991305962888932,0.9039322165814657,0.8840323350963154,0.8902410981196823,0.9460580545875861,0.9512320237737252,0.8807422213574373,0.8961049298639732,0.6808341919657273,0.6197928451423105,0.6245277717486726,0.653751618128065,0.604110285681749,0.6460912910069447,0.5966007524015955,0.5195149408992965,0.6493182792036372
Q9BR61,ACBD6,14,0.9055023923444977,0.972067761541446,0.822352256562783,0.8088710720289669,1.0,0.986033880770723,0.9664425190740981,0.914166558903401,0.8665136428294324,,,,,,,,,
Q9Y2X7,GIT1,4,,,,,,,,,,,,,,,,,,
P22695,UQCRC2,7,1.0,0.8765311988679078,0.8566311413788528,0.8890461239110246,0.8373059744394816,0.9677619068677309,0.8449122186352981,0.8197497014991376,0.8973157033564761,,,,,,,,,
P78345,RPP38,28,0.7825545715378467,0.7546431699525346,0.7280386567357654,0.7386380305819359,0.7266214466218258,0.7429660375167214,0.7036405784269261,0.7705973915944887,0.7455628416775927,1.0,0.8367816945878682,0.8234835258719959,0.8237064002080161,0.8368188403105383,0.7864120946473014,0.8443594220125552,0.782697522380298,0.8335871624382454
Q9UBK8,MTRR,9,0.9123536491957546,0.946383630594157,1.0,0.8323667797352009,0.9505416347521612,0.9502133712660028,0.8986760039391618,0.8313819892767261,0.9621402779297517,,,,,,,,,
Q13162,PRDX4,96,0.9960642570281124,1.0,0.7511990820424556,0.8930464716006884,0.8756626506024096,0.8296844520940906,0.880332759609868,0.8853815261044177,0.7856569133677567,0.7593360384405784,0.7206912579127989,0.6685371259074722,0.7205908166378729,0.596847165929038,0.7194106316574925,0.686139459338254,0.7148154433296277,0.6631384073801996
Q7Z5H4,VN1R5,2,0.8053469127943985,0.8162953532781668,0.9041374920432846,0.8850413749204329,1.0,0.8516868236791852,0.9623169955442393,0.9010821133036282,0.9781031190324633,,,,,,,,,
O75643,SNRNP200,31,0.3078396629541281,0.3004001364048787,0.3018586536800791,0.3032899598120853,0.31264515084219485,0.31091452213505416,0.2951266168538745,0.2304348450243736,0.3102342435552033,1.0,0.8129474940334128,0.7290175019888623,0.7875894988066825,0.745525059665871,0.8127486077963404,0.7869928400954653,0.7321996817820206,0.8408910103420842
Q7Z6K3,PTAR1,21,0.6891883369813357,0.7661284545599002,0.6974324775928531,0.7436401844230015,0.8026894259674985,0.7069389535343001,0.7202791886259046,0.7490791354124526,0.7663778047485285,0.8330084812727176,0.8010325027656323,0.7824369172417427,0.7908655112469052,0.7740083232365801,0.7795395880524679,0.7542011273244482,0.8354843807617343,1.0
Q13459,MYO9B,10,0.9978509748759427,0.955300277419607,0.9651857929902707,0.8896964013597468,0.9067323096159106,1.0,0.9121244090180909,0.8402297503223538,0.8426522877349275,,,,,,,,,
O95571,ETHE1,22,0.9708617077003666,1.0,0.9618255631220534,0.9901781037192248,0.9980847302252488,0.9679969879518073,0.9667528810895757,0.9754125196437925,0.9972334992142482,0.6534580443009318,0.750628951088196,0.7213506806927399,0.7190509806734017,0.6842465654553564,0.741704742057928,0.7549880839606732,0.7319567598864045,0.7402974629416167
Q08722,CD47,2,,,,,,,,,,,,,,,,,,
P86790,CCZ1B,8,0.9456279809220987,0.9211446740858505,0.8321144674085851,0.8729199788023317,0.9001589825119236,0.8924218335983042,0.8937996820349762,0.8360360360360359,1.0,,,,,,,,,
P04179,SOD2,73,0.9330294250551554,0.9108875362164748,0.9276335025650567,1.0,0.9039366311368651,0.9216882414963274,0.9626006751548338,0.9545422326183071,0.9381196672071449,0.7822864853683944,0.7668809292379668,0.8049163861438364,0.802715592410918,0.7575155950375593,0.8820996576575396,0.8275104044127634,0.8169848691683718,0.8044379527236368
Q9NUY8,TBC1D23,13,0.6942612987587021,0.6799312945095658,0.6295022085180696,0.6039222373629629,0.6535421610015935,0.6680809813417918,0.6280665978920177,0.6188525878739027,0.5998764255986349,0.7172824045084533,0.8716343143393863,0.9301815904821541,0.9054477144646211,1.0,0.8569192235441453,0.968691296180338,0.8807138384470883,0.8819661865998747
O43819,SCO2,2,1.0,0.865876993166287,0.8826423690205013,0.8302505694760821,0.8415034168564921,0.9018223234624145,0.7791799544419135,0.9051480637813212,0.9281548974943054,,,,,,,,,
P15586,GNS,42,0.9302965130082476,0.9650808111202543,0.9535838912098162,0.97639426954276,0.9602496586046978,0.9308958205354939,0.994703726038426,0.9867048051645679,0.9913524961921919,0.9633400531941927,0.9722509275102069,0.9166680784021414,0.942062376120212,0.9117213572989548,0.9422487252028663,0.9773839976960477,1.0,0.9780277490724898
Q9HC44,GPBP1L1,2,,,,,,,,,,,,,,,,,,
Q9H081,MIS12,9,0.9915697674418604,0.9969961240310079,1.0,0.9284883720930234,0.9997093023255814,0.9277131782945737,0.993798449612403,0.9380813953488373,0.9453488372093023,,,,,,,,,
P67775,PPP2CA,167,0.8516912908242613,0.9511664074650078,1.0,0.8340785381026439,0.8551321928460343,0.8725699844479005,0.8204510108864695,0.9119556765163298,0.9622472783825817,0.7631001792202228,0.8492077022627611,0.7904589082668788,0.8136051177748942,0.6841041138934543,0.8732824779056381,0.8825907872087636,0.8660577804173242,0.9124181432968812
P16615,ATP2A2,7,0.9276078217619405,0.9531920692239558,0.9357838795394154,1.0,0.9365333515023505,0.9536690059276418,0.9218505144103017,0.9134019213735776,0.8939837841520747,,,,,,,,,
O00231,PSMD11,224,0.9168780807408211,0.899898461305557,0.95752574257037,0.901131438956469,0.9377446782471582,0.9442792461093578,0.9258358663779502,0.9639171397174723,0.9206026562096941,0.8610761498867257,0.9347869487097137,0.9251347574366141,1.0,0.9075316604025795,0.9478503910352668,0.9530236877967483,0.8785533865129722,0.9668336125409046
Q8IV38,ANKMY2,30,0.8689024733470678,0.8589392864782104,0.8954146824726714,0.8470510092652009,1.0,0.9035878730566156,0.8879057043466512,0.9300100194760601,0.9066162315512174,0.5024426395793622,0.6006164726907015,0.5907823647061244,0.7228403862133025,0.5784395557050735,0.6530315992615597,0.6160366216052935,0.5357916384250199,0.6047307423577185
O14976,GAK,8,1.0,0.9321731981364758,0.91682652781584,0.9002466429158675,0.9198410523431076,0.93272129350507,0.9033981912852838,0.8233762674705399,0.9606741573033709,,,,,,,,,
Q7Z422,SZRD1,22,0.8740024315828899,0.7923507373634543,0.7697273320898887,0.7816548580793903,0.7522638782769989,0.7729425782261892,0.7026349983989425,0.7503062082504612,0.7868018448379035,1.0,0.8452139782223348,0.7934920232970373,0.7894403646492784,0.6325018992149911,0.8837047353760447,0.8418586984046594,0.8519245378576855,0.8362876677639909
P04080,CSTB,58,0.8199602057965601,0.8703726360118222,0.8402694157721556,0.9907211250555379,0.94804216382591,0.8154914068989497,0.9720539089111971,0.9087373389397227,1.0,0.7244280112276954,0.909130966595204,0.9594356778186759,0.8786175130735955,0.9600227721142816,0.8434845544365637,0.9285359780499585,0.9718264574259315,0.8674936211568572
Q6VEQ5,WASH2P,7,1.0,0.9160704938056186,0.8880649101378468,0.9030710172744719,0.9322107834583843,0.9444250567091258,0.8889373582271853,0.9120572325946606,0.8905950095969288,,,,,,,,,
Q16254,E2F4,2,0.6899258613170518,0.8026602703881379,0.7413868294810292,0.6982119494112516,0.7575228957697339,0.7745311818578281,0.7492368076755344,0.6759703445268208,1.0,,,,,,,,,
P0DJG4,THEGL,1,0.9954248366013074,0.9509803921568627,0.8999183006535948,0.9337418300653596,0.8640522875816993,0.9021241830065361,0.8590686274509804,0.9346405228758171,1.0,,,,,,,,,
Q9BXV9,GON7,7,0.8299614414242873,1.0,0.905412481553768,0.9858618555719525,0.8787547008140145,0.786309325462941,0.8685676203170373,0.925405817108583,0.8371495215880421,,,,,,,,,
Q15814,TBCC,52,0.9726571269895662,0.9669321391012536,1.0,0.954211913173971,0.9252206690378003,0.9708196953762894,0.9537569863758286,0.9870434484632927,0.9545841260088149,0.8456811845127532,0.8380844747249557,0.806281299850618,0.7529755735430238,0.8219897505982667,0.8641793874423611,0.8486640733842327,0.8388141022186991,0.8587286408714557
O00443,PIK3C2A,1,,,,,,,,,,,,,,,,,,
Q7L273,KCTD9,34,0.9573258425076325,0.9817579330703696,0.9383184329820607,0.9541467271091076,0.9757949891085862,0.9484276835350417,0.9410097476051505,0.9955677412300991,1.0,0.7890000123717702,0.6714230509832464,0.6948636328931534,0.6580195267528473,0.6651265116936171,0.680649663011614,0.6921829280470737,0.7154988260106517,0.6792157976288272
Q6DD88,ATL3,16,0.9183031355104698,0.9149397851795594,1.0,0.8885754583921015,0.9752631007920148,0.9736356732125421,0.9792774221547141,0.9227514375610285,0.9072366279700554,0.7187300871034997,0.834621178755167,0.8258380940532198,0.9030607998093013,0.8304007354568287,0.7777022272451453,0.7942418023332278,0.7251177850685523,0.7414292280864543
Q8N392,ARHGAP18,14,0.8591655940031802,0.8832437343832816,0.8937684561217537,0.8359582039827365,0.8978193382297267,0.8462936321647612,0.8088892254107669,1.0,0.9127356704777769,0.6478553654898825,0.4930449814689413,0.4789554970805186,0.5213978944974957,0.43555640627914244,0.5057429118436927,0.5053080512144204,0.4627786816715888,0.5180929537150263
Q86YH6,PDSS2,7,0.7194177278720187,0.7861824887675071,0.6930450377800089,0.7683433347607392,0.8199509101333932,0.7841913303476172,0.7878891959845555,0.7872390218066323,0.7730164616645624,1.0,0.8606760098928278,0.8978771640560593,0.9380667765869745,0.8773701566364386,0.9171475680131904,0.9753709810387469,0.9568219291014015,0.9618713932399011
Q01518,CAP1,298,1.0,0.9442869642518021,0.9546037615823673,0.9517306704228897,0.8670956497019141,0.9266033561339797,0.8545057782220622,0.9520522329370892,0.894124377118264,0.8969755355758858,0.8711938896036675,0.8333927384189875,0.8378663288840013,0.8124700999364611,0.9039268069138304,0.8368504797260996,0.8475595670546558,0.8642178414569937
Q8IXT1,DDIAS,1,,,,,,,,,,,,,,,,,,
P49755,TMED10,1,0.7682832948421862,0.7409545804464972,0.7617397998460353,0.7802155504234024,0.8876058506543494,0.7806004618937644,1.0,0.5758275596612779,0.7948421862971515,,,,,,,,,
Q9Y576,ASB1,2,,,,,,,,,,,,,,,,,,
Q92547,TOPBP1,1,,,,,,,,,,,,,,,,,,
Q96P16,RPRD1A,5,0.9478701825557809,0.9580121703853957,0.888235294117647,0.9354969574036511,1.0,0.8987829614604463,0.9446247464503044,0.7488843813387424,0.9079107505070996,,,,,,,,,
Q8WWB7,GLMP,2,,,,,,,,,,,,,,,,,,
Q07352,ZFP36L1,5,,,,,,,,,,,,,,,,,,
Q9Y3D9,MRPS23,43,0.829408936168303,0.8030064761042618,0.8470486450353129,0.7683396203615038,0.8113643134426626,0.8371230642955474,0.788253076280824,0.8350673477824998,0.8115719615752937,1.0,0.8626868400603372,0.7857110207066782,0.9070713534762536,0.7696210632170774,0.8655208666636193,0.8527677469488503,0.7498285871006081,0.8143255473785254
Q07866,KLC1,134,1.0,0.98473396042735,0.9726240598240251,0.9211585324263825,0.9845820441115376,0.9840766898364884,0.9328684900758341,0.9655304979754825,0.9346046765422605,0.7738875600254139,0.8404627637961103,0.8158069203783724,0.8768243537397243,0.7943332693985511,0.8410529695032974,0.8302718785853477,0.8063636290633801,0.8287963643173801
Q96JH7,VCPIP1,20,0.6518698596424481,0.5621188376276033,0.6525520886949259,0.6354963623829832,0.6412953093290438,0.6347383301024525,0.5250510591096479,0.47320165112134227,0.6584268388690395,1.0,0.6004521051144391,0.5878779316191015,0.650324950551003,0.6573890929641142,0.6576716586606386,0.6045493077140435,0.5973438824526703,0.7041537157389093
Q7Z739,YTHDF3,34,0.4119753308631913,0.40097044026405443,0.4070956429386128,0.37534354773707224,0.3772715363226574,0.4066520349454693,0.3819806057883346,0.3494436656758478,0.4096378579762429,1.0,0.7013195921260702,0.7110529472708436,0.7074540596542888,0.8006979660832108,0.7896559245324173,0.6882872566661213,0.7550575276732646,0.7435519930203391
Q86VS8,HOOK3,3,,,,,,,,,,,,,,,,,,
Q9UK39,NOCT,1,,,,,,,,,,,,,,,,,,
Q6NYC8,PPP1R18,15,0.4947655320391159,0.47553385089834865,0.4715177624792863,0.477459089161095,0.5003549334470893,0.48298638610897965,0.47574086576531055,0.45263800661235437,0.4884308771100796,1.0,0.5921967876565069,0.5934614898191476,0.5712027317566712,0.6121158467180978,0.5933350196028834,0.6186290628556974,0.6546730744909572,0.6320981408878209
Q15942,ZYX,68,0.954351896198894,0.9429355161753822,0.9779509731353682,0.9253537684503853,0.912665999042104,0.9189097400618278,0.8746984804284409,0.9500674881351505,1.0,0.9492290163279993,0.7622560156308441,0.7491821835828326,0.7293994114049203,0.7351794213629885,0.7618087529555174,0.7739192500105175,0.7799056888956598,0.8883668876623874
Q08117,TLE5,7,0.9326959847036329,0.8087954110898662,0.9409177820267687,0.8313575525812619,0.8533460803059274,1.0,0.7822179732313576,0.9149139579349903,0.8395793499043976,,,,,,,,,
P25391,LAMA1,3,0.9402946828955796,0.5906470211402947,0.909865470852018,0.5799487508007687,0.5975656630365149,1.0,0.6609865470852017,0.9096092248558616,0.6855861627162075,,,,,,,,,
Q9Y6Y0,IVNS1ABP,74,0.6620426756339984,0.6059985357538014,0.6315587714865971,0.6164649989450403,0.5776302245306733,0.6002474093577183,0.5610165114415803,0.6049656804010355,0.607380566637758,1.0,0.8282642693876658,0.7989216619092928,0.8519308376259064,0.7258002777868915,0.7968437284687818,0.7661449960081805,0.7526165556612749,0.7999278191541717
Q99504,EYA3,13,0.7100649847878054,0.6749449941965966,0.6412471583376329,0.635775478266113,0.6752583503240404,0.6910948869187036,0.6915769732686172,0.6257480821879092,0.6540706552453358,0.5597689794057299,0.5297515008739265,0.5077133520784254,0.5622007751348886,0.5336271753172733,0.9623831598145756,1.0,0.6324948704308837,0.9988600957519569
P48723,HSPA13,4,0.9053280493174813,0.9552326434757084,1.0,0.9016585938646705,0.9646264494349039,0.9084837810068987,0.9718919712314693,0.9658006751798034,0.9635256127990608,,,,,,,,,
Q13480,GAB1,2,,,,,,,,,,,,,,,,,,
P35790,CHKA,8,0.9323164918970446,0.9168905451078947,0.8873385908657594,0.9057977294392927,0.9513822688274545,0.9194904237802235,1.0,0.9313632030505241,0.9260767830834559,,,,,,,,,
Q02078,MEF2A,1,,,,,,,,,,,,,,,,,,
Q6ICG6,KIAA0930,5,,,,,,,,,,,,,,,,,,
Q6NVY1,HIBCH,108,0.772908684246618,0.792922438888278,0.8280690982986888,0.8368046844898309,0.7725704299996116,0.7626657100017028,0.7818894480127712,0.8081143678880499,0.8583712304398957,1.0,0.8100101050310806,0.7610160149431976,0.7932449398291331,0.8202758979698074,0.7792739688275103,0.7983586979820559,0.8538827816394647,0.8479652141960377
Q8WUA2,PPIL4,25,0.9169733173055441,0.8865814473496056,0.8950987139039587,0.8603382090732783,0.9684854939940479,0.9370878951460825,0.9497852224079223,0.795248692342411,0.9125418243750505,0.6839024390243902,0.8765853658536584,0.895609756097561,0.9626829268292683,0.8631707317073171,1.0,0.9823170731707318,0.7318292682926829,0.8949999999999999
Q8IVI9,NOSTRIN,2,0.6164566628484154,0.5487781596029019,0.5082092401680031,0.5189003436426117,0.5521191294387171,0.5026727758686522,0.5157502863688431,1.0,0.6341160748377243,,,,,,,,,
P13716,ALAD,27,0.9973593519223022,0.9468737412164882,0.9496934162825046,0.9080696414984558,0.9045338584791656,0.9543928747258649,0.8267018753077026,0.9691178445150607,1.0,0.9192697081817117,0.9145410896730755,0.8783408879791823,0.8824127539171747,0.8919225311400987,0.9660567613143847,0.929935369928969,0.9465380749148473,0.9250228607005523
Q7Z4V0,ZNF438,1,,,,,,,,,,,,,,,,,,
Q3YEC7,RABL6,76,0.9193311272820158,0.9663118666184672,0.9910380833929177,0.945147115425933,0.991501815890563,0.9285083934104176,0.9481984752604394,0.9791155208784554,0.989948312023451,0.8390752618707027,0.9494254995154815,0.9590420377462969,0.9182132804208388,0.9322504729823266,0.9218771630289326,0.9026810022610863,1.0,0.9518157906880161
Q5T6V5,C9orf64,79,0.5725232818815845,0.5815966553256617,0.6653495392548587,0.6991486348334832,0.561807762957365,0.5517297013503315,0.6025981023733884,0.5711513628728581,0.6984072442580603,1.0,0.7349476312145267,0.7479081742115425,0.7424762536326578,0.8346141093405628,0.7383121062588988,0.7057303348871681,0.7990969553938874,0.8340094790427337
